Time,Use [kW],HVAC [kW],Lighting [kW],Computers [kW],Kitchen Equipment [kW],Refrigeration [kW],Outdoor Temp [Â°C],Humidity [%],Day Type,Cloud Cover [%],Season
,94.75608914,49.94090087,18.48834843,12.94617717,6.462937076,6.917725588,0.143822326,42.11775074,Weekday,74.51768037,
,206.7322354,88.12671262,57.27487088,32.23145894,14.52263329,14.57655967,1.958156353,53.91126927,Weekday,0.792279098,
,225.3368931,98.58964033,52.59290866,41.46430574,19.56752288,13.12251547,-3.163637447,41.24065883,Weekday,2.89960186,
,221.4082877,95.73518398,51.33642835,41.77725037,21.99686359,10.56256137,-3.393375004,68.61070912,Weekday,59.57327998,
,210.6039713,90.51169303,50.65848278,39.217123,20.37423148,9.842441015,1.588212667,32.15783447,Weekday,89.45191298,
,211.2198843,99.20181745,46.70890063,39.30432561,14.22160162,11.78323897,-4.180141938,33.6393992,Weekday,74.60885334,
,209.4579869,101.313472,37.79903305,45.60687812,16.22748911,8.511114654,-5.988541642,60.43544193,Weekday,15.88604582,
,213.2752919,83.23353661,51.18915991,41.29067985,25.99310227,11.56881327,1.649079955,35.05136086,Weekday,82.6362274,
,227.2890015,101.181443,49.95776508,41.46726348,29.12089616,5.561633718,-1.338246528,44.43086156,Weekday,74.59739527,
,94.15636073,48.57363695,21.65811334,12.62027339,2.339522056,8.964815001,-3.637725162,52.72992913,Weekday,28.29142665,
,85.60887361,53.31927914,18.49807718,4.476669494,3.144311091,6.170536707,-4.162442772,43.79067261,Weekday,27.27452808,
,88.23651779,49.68979022,19.49863857,7.543018255,4.715300643,6.789770101,-0.377039997,43.9683479,Weekday,66.45713006,
,102.8388247,42.07591752,28.38674754,14.05624401,6.812360393,11.50755522,-2.472960646,40.80008544,Weekday,88.6620781,
,93.3643088,50.66037777,21.97564557,11.66748277,0.780322859,8.280479831,0.330024899,57.56598479,Weekday,57.79827039,
,91.08731151,42.42817838,23.10548144,14.71374283,3.713396848,7.12651201,1.938714914,40.92190519,Weekday,18.39016619,
,99.68854237,49.44060815,24.14448654,13.69972081,4.013478869,8.390247992,-1.691612891,46.39376092,Weekday,39.21498908,
,102.0232952,53.89372623,21.47572152,13.02661081,1.186136066,12.44110055,-1.115611603,49.59326157,Weekday,39.52069846,
,111.9549811,53.19582184,24.06821983,18.09969286,6.659378447,9.931868098,-1.832843086,42.10278411,Weekday,7.721567244,
,93.4497374,48.39618579,21.95445419,9.352510955,3.326024752,10.42056171,-4.231405041,41.62898215,Weekday,8.204381685,
,96.73492401,45.86594652,24.19502963,16.12942138,4.544014976,6.000511509,-2.410857467,42.54521875,Weekday,26.53732967,
,98.48751406,52.92878141,17.54111236,17.03669205,3.554653656,7.426274586,-5.222425669,60.20163523,Weekday,59.89699167,
,98.0946055,50.79098056,19.43230949,13.12624714,2.656428719,12.08863959,-2.619504681,52.67597712,Weekday,30.63691302,
,90.36948597,49.93108654,16.71694306,8.316386038,4.812855586,10.59221475,1.763863834,34.41174361,Weekday,93.54214531,
,92.80902905,51.35762221,20.25777951,8.931274009,1.289433516,10.9729198,-4.187682451,51.11372337,Weekday,88.04190138,
,92.42811565,51.76048949,22.42320649,8.357938275,3.102816887,6.783664498,-4.211352507,44.8646601,Weekday,36.95813206,
,232.1388448,116.5400866,50.19499934,42.71329838,12.53127236,10.1591881,0.595697811,36.52061064,Weekday,70.08287003,
,225.3218701,97.66490229,53.62451117,44.25080562,19.7495705,10.03208048,-3.317376363,40.84352455,Weekday,95.13974326,
,209.9721234,100.2787127,53.85584034,39.5724504,13.81258599,2.452534017,1.248692654,68.08136664,Weekday,55.55671673,
,226.3536689,97.74621154,64.6774401,42.2668228,17.46380964,4.199384815,-1.860856915,44.67190383,Weekday,85.57912117,
,235.2807678,94.33923242,57.75929566,38.42260789,28.66636178,16.09327008,-1.088005448,69.1810778,Weekday,68.50337489,
,227.9950723,88.37215213,56.03979834,44.91694653,24.97422213,13.69195315,0.477973243,55.99203721,Weekday,55.74236637,
,192.9111715,76.49509017,50.28986801,39.3422543,14.75882883,12.02513017,0.273839124,49.63782365,Weekday,0.206572304,
,222.4878427,109.6828161,49.5652635,41.69280696,15.36041032,6.186545766,-5.360924821,68.50943751,Weekday,8.385114848,
,97.12691119,48.13594455,21.82263145,10.75676273,4.701978743,11.70959372,-1.231386262,39.88166419,Weekday,23.69275649,
,99.17480222,54.53001148,20.01482472,11.45163059,1.853539706,11.32479573,-0.932987257,69.51067728,Weekday,84.82596658,
,88.38551382,48.22063549,14.28131863,11.83232224,5.275506727,8.775730735,-2.344395536,53.95661533,Weekday,89.30006626,
,88.61616295,44.92491599,17.85399203,11.64776057,3.06035381,11.12914055,-0.434276685,56.41846085,Weekday,66.80488065,
,114.4704902,59.70893328,25.38865561,13.36332087,5.859342362,10.1502381,-1.377168426,52.10575974,Weekday,58.5581302,
,91.61667524,54.03919187,17.12061489,12.2753757,0.438574527,7.742918241,-0.548846918,33.18535874,Weekday,36.96274402,
,82.31658971,42.07867898,16.52933779,9.974717739,4.706449157,9.027406039,2.307312937,63.0083763,Weekday,16.08543132,
,92.72776697,48.27862371,18.38698524,12.4219457,2.83715982,10.80305249,-0.784933811,48.42642071,Weekday,51.56594032,
,91.95922879,48.7075883,14.57128064,15.27880415,3.669151666,9.732404038,-1.008566095,36.83437775,Weekday,36.26984398,
,85.6804247,55.03039621,18.78378424,8.989526853,0.367307769,2.509409619,-3.124029043,43.95351633,Weekday,55.64531359,
,68.84149199,33.13802862,18.2338884,5.704396606,4.024868139,7.740310227,-1.921452474,68.42243199,Weekday,38.40413216,
,95.00108577,51.71946478,16.36571884,13.78532394,3.275929191,9.854649018,-3.48648382,63.38793881,Weekday,50.75262199,
,96.93363605,51.92284372,21.23390848,11.19103856,1.907158136,10.67868716,-4.782858776,61.9675764,Weekday,34.18709184,
,102.030941,51.0117273,24.25140942,12.43005449,6.601589002,7.736160754,1.332972603,49.41393118,Weekday,65.91950752,
,93.86671388,52.34349977,14.42360171,9.395745427,9.352730006,8.351136963,-4.401150116,33.29714737,Weekday,97.64756816,
,100.3490851,55.48577968,21.40502968,10.18762966,2.942729968,10.32791615,-0.085119997,33.94108225,Weekday,91.02256615,
,214.9193581,93.67491513,61.29253769,28.8447313,18.4290709,12.67810313,-3.758235189,45.08874755,Weekday,45.72823651,
,214.4473436,98.46282858,52.86628025,38.65968983,17.18980334,7.268741627,-0.553348815,66.37489317,Weekday,92.45928203,
,213.36382,113.3779843,41.76603149,30.0846665,16.47010084,11.66503684,-1.316357648,55.05984783,Weekday,42.16587229,
,247.2054842,100.5227516,59.51988927,48.35691965,27.43273148,11.37319216,-0.491791099,62.61873932,Weekday,6.223732118,
,220.2677335,101.2864821,48.60451695,40.77008992,16.63896538,12.96767918,-0.802420502,46.12165218,Weekday,88.77862596,
,202.8810329,94.81365675,49.06078012,40.72806973,12.37973738,5.898788918,-2.738395558,66.96376118,Weekday,25.45046607,
,228.70943,93.98258495,54.18194397,42.6967864,20.9935152,16.85459952,-2.060800295,50.47153473,Weekday,36.65275733,
,216.3299837,105.5956965,45.21586252,35.18728435,20.70352728,9.627612988,-0.255259236,65.10508678,Weekday,27.67395522,
,103.2521849,49.29964692,22.01463092,18.02501242,5.483885597,8.429009027,-0.735851088,60.03423404,Weekday,86.61479952,
,93.25538767,45.63070045,22.0031731,10.31041232,6.378756227,8.932345574,1.163681249,33.12992048,Weekday,94.57776797,
,105.7406511,55.59413722,23.89146056,11.3968429,4.789018012,10.06919246,-1.655657517,33.88294728,Weekday,56.16764929,
,108.8817504,58.40039995,20.20533187,17.1222297,4.61046986,8.543319038,-1.936467489,34.70763199,Weekday,38.74793007,
,108.4591813,58.83281506,18.74174406,16.74068667,3.128306998,11.01562851,-2.584160953,43.63935634,Weekday,37.51501793,
,99.59350925,50.59955282,23.64697325,12.47089212,2.988392615,9.887698441,-4.845407147,63.20812291,Weekday,97.17316008,
,92.90234761,54.12349784,20.80393319,9.507634136,-0.271560912,8.738843359,-0.177572365,38.32456238,Weekday,94.3664239,
,95.61031994,52.0931758,19.65725295,11.59105577,4.424036408,7.844799017,-3.224364442,57.91046087,Weekday,43.06845047,
,96.38318963,48.34076792,25.426483,8.132839969,3.523088606,10.96001013,-0.609237389,60.03886915,Weekday,90.5181214,
,98.21176235,48.63914516,19.3799443,13.65578293,2.979587588,13.55730238,1.791124869,40.65522077,Weekday,52.93180175,
,97.31876547,54.86014436,20.42477299,10.67191488,4.458771789,6.903161455,1.029131288,47.38980668,Weekday,83.17953045,
,99.11169166,48.57431963,23.74888325,13.09100493,2.308847601,11.38863625,-1.883689246,50.92647425,Weekday,69.42409841,
,90.0624982,44.55879335,17.77975104,11.42950541,4.964317117,11.33013128,-1.564996876,57.61711236,Weekday,33.50639713,
,99.56468542,52.36111762,19.45626281,14.31427183,3.383427803,10.04960537,-1.186945788,37.46887172,Weekday,31.76055768,
,104.3142143,54.29459666,17.44929312,15.90582468,5.173610472,11.49088939,1.96920278,39.39284711,Weekday,91.27756273,
,95.60887879,45.98890245,21.23541694,11.9680138,5.582427784,10.83411781,-0.814735878,42.34664006,Weekday,58.95558904,
,225.9049764,106.5327616,46.51458882,45.12705573,17.46394755,10.26662268,-2.320147272,45.85287109,Weekday,52.26570845,
,221.497386,88.08867949,54.71456756,42.85668786,22.96082044,12.87663065,-1.046757214,65.26680559,Weekday,75.20204962,
,236.07791,114.4430761,47.95912083,40.0361824,21.11251651,12.52701417,-1.309938579,63.6786526,Weekday,85.46741947,
,211.2175989,96.10095259,46.61563304,46.00042911,11.69564833,10.80493582,0.759818147,63.41080566,Weekday,70.94698889,
,218.9997616,94.39856997,58.7996847,32.27855686,22.26462199,11.2583281,-4.569806198,30.54409568,Weekday,28.88742122,
,206.1940022,81.8036548,60.31001595,38.76008864,13.87767081,11.44257197,-2.415301618,40.48789119,Weekday,6.889871246,
,221.4498658,102.5039815,48.75190482,38.53780734,15.5863677,16.06980437,-2.123040202,54.19904891,Weekday,26.33692329,
,230.0931314,98.5079639,52.72709273,38.74232686,31.42045185,8.69529602,-0.440419757,54.8408819,Weekday,11.13324068,
,98.93102988,54.83418509,18.30860752,13.56499006,1.61759729,10.60564993,-0.59102219,56.53985025,Weekday,15.87996442,
,98.06041977,46.63635474,25.5296888,12.33188174,5.034306207,8.528188276,-1.5049474,47.88309796,Weekday,94.26620396,
,93.70722779,55.31866779,17.92050681,10.40207736,-0.378936885,10.44491271,-1.562637479,36.10082609,Weekday,54.11402206,
,91.12709057,48.14842085,21.29372198,6.897622023,1.190059653,13.59726606,1.249209289,41.11881926,Weekday,47.72066344,
,100.583714,46.89285668,24.42357124,12.56062748,1.953107684,14.7535509,-2.269015246,36.46261883,Weekday,91.31775851,
,113.9167091,61.71804266,24.55879925,9.935384893,6.967537486,10.73694476,-1.529933579,34.34381188,Weekday,34.22714187,
,94.50878941,50.84300441,18.53377669,7.568163921,5.027678208,12.53616617,-1.492458716,61.72129557,Weekday,13.6944882,
,96.87345288,50.20210961,19.0548394,11.24456798,4.552785381,11.8191505,-3.82014415,59.59625013,Weekday,10.56737096,
,64.33144322,26.52285869,16.86795517,11.82744674,1.333405026,7.779777599,0.731706374,68.96166327,Weekend,67.4516278,
,71.54608827,32.1128707,14.28401491,11.89156174,3.197818665,10.05982226,-1.448692266,43.88613318,Weekend,92.76117698,
,67.21827597,30.21981768,17.60612944,6.562804465,2.306705499,10.52281889,-1.074605615,53.25358425,Weekend,79.77636189,
,49.59499674,18.36023793,11.81878482,8.594389288,2.702741134,8.118843561,-2.686421347,32.25554717,Weekend,89.95054194,
,63.78166876,32.45820745,16.1826457,4.711139831,1.215013193,9.21466259,-3.162140578,49.23086733,Weekend,34.22134447,
,64.09517115,33.81127601,13.72455891,3.449259211,2.715626187,10.39445083,-0.810622395,59.77596489,Weekend,3.021753678,
,62.13716398,30.19896472,14.72929149,6.977344619,2.261844165,7.969718981,-1.316924004,62.1664801,Weekend,82.53056156,
,68.33087003,28.51381491,16.33886452,6.553435668,4.079812213,12.84494271,-2.060971432,34.09087825,Weekend,41.7403057,
,59.33422742,25.00228394,16.11966756,6.387309294,0.839485975,10.98548065,0.300840765,43.56227314,Weekend,91.8845678,
,67.8938242,31.20061142,14.79803198,7.462719238,1.994250552,12.43821102,-0.352739419,40.48234336,Weekend,13.66483478,
,50.34834361,25.51984129,13.71037897,3.416034543,1.213199272,6.488889539,1.327787545,66.23034128,Weekend,12.37053392,
,75.94914156,40.16351106,15.91397733,7.845828521,1.184049949,10.8417747,-4.104308898,33.16189792,Weekend,70.47787536,
,53.62409756,23.43328104,12.53342973,9.607984257,3.186041821,4.863360712,-1.65478301,41.85055359,Weekend,86.61442357,
,82.83079676,40.43161866,13.48215852,13.28299385,3.330893098,12.30313263,-0.667009872,55.1766314,Weekend,96.74130234,
,78.69636761,41.04407795,15.3344007,10.00231893,3.457480068,8.858089968,-0.502337898,69.04523821,Weekend,1.04273166,
,67.97738476,31.13128683,14.10397674,9.206407765,2.474334337,11.06137908,0.175635493,39.24183979,Weekend,20.33696275,
,59.36921759,29.30665136,13.59865929,5.824498198,1.457782786,9.181625963,-0.24111189,59.54235445,Weekend,51.38606114,
,59.76839769,22.08999278,17.46268787,8.085126479,1.976178744,10.15441182,-1.305530251,69.69471613,Weekend,79.87688092,
,71.46670966,35.19852989,14.73714406,11.28065405,2.742270952,7.508110715,-0.036115429,50.54356349,Weekend,80.31673698,
,63.47512448,29.95636286,13.44116436,6.997494036,2.586479487,10.49362373,0.691529887,50.44774875,Weekend,95.21517471,
,71.49096316,33.23991369,17.38407686,9.624413953,2.51261112,8.729947533,-4.307914273,43.08569627,Weekend,94.96271321,
,56.6257141,22.6656141,13.26445112,8.274847015,1.718350136,10.70245173,-2.61156961,44.60005129,Weekend,47.33646416,
,58.51005733,26.40147077,13.99364927,7.301802797,2.160345562,8.652788932,-0.356761049,39.80432854,Weekend,3.49141487,
,63.91158097,31.1294023,9.827626028,9.651422789,3.107020144,10.1961097,-1.182649323,68.33523521,Weekend,67.9095944,
,69.52023016,35.5750912,13.96395922,8.767308784,0.561600287,10.65227067,-2.719999987,69.61903514,Weekend,48.6801609,
,61.36223483,28.54822938,13.25554272,9.697922617,2.518484462,7.342055658,-2.572852501,46.22221064,Weekend,74.04372979,
,53.69357329,20.57913706,16.38953715,7.534368228,1.552795291,7.637735566,0.171206499,53.21963905,Weekend,74.70071086,
,67.23170015,26.64000787,15.52766716,11.19267643,1.278041109,12.59330758,2.171635174,49.60052733,Weekend,36.69078928,
,62.68548148,23.29979233,15.20279113,10.69759232,1.367720905,12.11758479,-2.525641142,58.50246859,Weekend,11.63825268,
,68.40353103,34.21944276,15.48417956,9.365042732,1.9860728,7.348793178,1.131955217,62.49666984,Weekend,22.45917178,
,77.27995719,36.99211245,14.48532824,9.8857353,2.114850686,13.80193051,0.316648672,53.4045677,Weekend,70.80215026,
,71.74715802,33.25219137,18.00816945,8.732949433,2.188387716,9.565460047,5.482668215,65.02518406,Weekend,78.72571365,
,65.43873355,29.08278812,17.69185427,8.91865171,0.383668422,9.36177103,-2.713789876,46.78645355,Weekend,89.97490628,
,61.81571948,27.97500833,13.06313382,7.887559446,1.622952616,11.26706528,3.312739234,64.13276044,Weekend,68.52630336,
,71.60365627,29.50617425,18.17836847,9.712309638,2.842956917,11.36384699,-0.75258172,64.12396054,Weekend,48.45675192,
,60.10766031,27.7153967,12.20479242,5.779779086,3.42010926,10.98758284,-2.742625491,30.54318029,Weekend,28.02358628,
,68.95765454,33.94515362,12.35053633,10.13461633,2.058112347,10.46923592,0.162941748,38.57706646,Weekend,8.223461778,
,68.12150634,31.79783486,12.22761197,11.28407595,2.572225341,10.23975822,-2.842308589,52.35700986,Weekend,94.4071228,
,63.60662115,26.85156803,12.41805657,9.675471215,2.085992309,12.57553302,-2.280228258,60.4001891,Weekend,87.92092397,
,71.68592662,37.32027444,12.09374134,9.802167385,3.014375378,9.455368077,-1.321721424,36.85461135,Weekend,29.72839492,
,62.90890336,25.76658175,17.24984556,8.088740151,1.77767197,10.02606394,-1.86973763,35.63056575,Weekend,11.76170736,
,59.81507168,21.1581646,16.80508068,7.11060705,2.865375585,11.87584376,-4.315708154,37.85353387,Weekend,10.71709308,
,63.44654127,27.48673072,17.13828103,7.428365126,2.151345429,9.241818965,0.451526454,51.14786626,Weekend,34.38843837,
,62.73008585,23.69045334,15.26938835,9.924472355,1.600218981,12.24555282,0.623731649,39.94408768,Weekend,38.60308548,
,65.20463175,29.28550723,16.12699409,5.85241951,3.139811724,10.7998992,1.561756382,69.26702976,Weekend,19.13439267,
,63.61832613,30.2456804,11.64727421,7.775373213,3.455148481,10.49484982,-1.262289572,68.1303274,Weekend,71.45187621,
,62.55545511,26.85316509,12.93738878,10.99162797,2.160628217,9.612645053,-1.675193985,48.96056609,Weekend,36.19640436,
,72.35599828,31.7880563,16.66467018,10.84025942,2.37608111,10.68693128,-2.06330258,30.95989517,Weekend,56.44782387,
,94.88987828,50.32894716,22.23809612,8.077601883,3.555145237,10.69008788,-2.928262237,66.45881493,Weekday,73.73488646,
,92.14996222,44.51037063,19.36967909,14.09866379,1.980534716,12.190714,-2.22895056,43.55600121,Weekday,53.68294871,
,92.57472049,44.69559981,22.62633426,14.35593974,1.932783095,8.964063585,-1.698205652,42.86050222,Weekday,71.59862873,
,97.89370176,50.78277541,19.04211348,14.51622292,1.98886474,11.56372521,-1.985638331,65.32037086,Weekday,5.92112817,
,90.42536291,43.50427576,18.95770763,13.93400072,3.738188614,10.2911902,3.548177696,60.34214523,Weekday,73.27894926,
,92.21281048,55.44603212,17.19197656,6.027622757,4.828659823,8.718519221,1.961431462,65.35949651,Weekday,31.87288793,
,84.29388484,43.19673455,14.82514308,12.24888183,0.28109363,13.74203174,-1.524366304,65.89699229,Weekday,93.7050006,
,84.834876,35.83265681,21.44477402,13.32838294,3.435100987,10.79396124,-2.586245491,44.47067202,Weekday,5.990846245,
,196.9755982,94.48338142,43.29486485,41.35895629,11.9199177,5.918477921,-0.890275926,45.73871253,Weekday,85.08890203,
,223.9083363,94.24695154,56.9490745,40.08518566,20.10440264,12.52272199,-1.282223126,30.86028804,Weekday,82.46037663,
,230.3428709,114.1245052,53.60761793,40.3095919,16.88064909,5.42050672,-4.748444883,49.84777054,Weekday,74.18660888,
,212.7227131,92.23279622,49.73184737,32.3204277,22.30259825,16.13504358,-1.172344813,35.94487531,Weekday,84.23924395,
,231.1871262,112.2011598,47.8285252,39.03838314,19.88985959,12.22919842,1.226287385,66.04879711,Weekday,37.08091261,
,206.7101448,103.8064389,46.32537594,30.37454728,15.68948574,10.514297,-2.419565812,40.82611746,Weekday,45.77719189,
,231.8032428,99.35627149,62.21786716,47.5311675,15.47468021,7.223256435,-0.217418425,36.11838675,Weekday,17.83279736,
,210.5044343,84.52037801,55.18004039,31.09627842,30.22941419,9.478323274,-3.648212314,68.18026318,Weekday,37.2479776,
,88.01724017,42.85416085,21.6100946,7.08740139,6.750962743,9.714620591,2.205853256,40.33470148,Weekday,33.16905134,
,90.40847343,43.80790068,20.07628043,11.76205148,2.765174119,11.99706672,-1.826156442,43.88598868,Weekday,83.30011332,
,92.39357399,48.9807793,18.79833791,11.1737075,6.113905735,7.326843546,-2.836793122,66.23358411,Weekday,46.58293901,
,105.6129808,50.74207129,18.27644145,19.30439394,8.114542442,9.175531715,0.124850428,66.39814672,Weekday,90.86835656,
,87.24879011,45.71796673,19.00325748,12.08396607,1.984697899,8.458901924,-0.418009794,36.29199284,Weekday,75.1922748,
