Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present,Cloud Cover [%]
01/11/2023 13:00,206.3724202,Weekday,Winter,0.2,50.72509711,22.3,40.7,88.3,32,67.85992146
01/11/2023 14:00,157.9528965,Weekday,Winter,1.9,39.30017085,25,43.6,59.7,62,0.67
01/11/2023 15:00,196.5111488,Weekday,Winter,1.3,59.36256531,32.5,52.4,77.5,61,0.113473375
01/11/2023 16:00,219.4891831,Weekday,Winter,2.3,49.33068758,39.3,53.8,81.3,34,33.24856931
01/11/2023 17:00,60.1196165,Weekday,Winter,1.5,31.50943674,9.4,17.9,21.8,4,0.652795203
01/11/2023 18:00,35.37572758,Weekday,Winter,4,38.79282421,4.7,8.1,12.8,3,50.76681626
01/11/2023 19:00,28.50027799,Weekday,Winter,6.1,66.00469582,4.2,5.8,12,4,0.019508384
01/11/2023 20:00,51.50614159,Weekday,Winter,3.7,56.26154233,6.5,11.5,21.4,3,0.238508374
01/11/2023 21:00,43.71851135,Weekday,Winter,3.8,41.80032622,7.9,12.3,15.7,8,0.847201335
01/11/2023 22:00,39.80917793,Weekday,Winter,6.2,57.48953691,4.6,8.9,14.7,8,0.461202472
01/11/2023 23:00,106.243542,Weekday,Winter,6.6,52.78703551,19.1,21.8,41.7,2,0.82
01/12/2023 0:00,60.3094836,Weekday,Winter,4.6,64.74952906,6.2,16.5,19.4,5,0.31454713
01/12/2023 1:00,21.10804615,Weekday,Winter,5.6,75.20791642,2.5,4.8,8.2,7,0.762667816
01/12/2023 2:00,72.82767616,Weekday,Winter,-2.1,41.22281434,7.9,15.4,35.2,4,0.760334034
01/12/2023 3:00,58.1183589,Weekday,Winter,6.5,49.8292381,7.1,15.6,23,6,0.63197596
01/12/2023 4:00,69.40361957,Weekday,Winter,6,68.91256681,13.7,14.5,33.1,6,0.104310374
01/12/2023 5:00,41.51257495,Weekday,Winter,9.5,58.38599809,4.2,8.7,16.9,6,0.606021472
01/12/2023 6:00,61.12969045,Weekday,Winter,6.3,39.95393261,9,17.7,19,6,0.971864134
01/12/2023 7:00,59.60791296,Weekday,Winter,6.9,66.72168065,9.1,16.9,24.1,6,0.265535417
01/12/2023 8:00,42.80600809,Weekday,Winter,-0.8,57.81340376,6.4,10.4,17.2,5,0.280751951
01/12/2023 9:00,192.200961,Weekday,Winter,1.3,65.54247917,29,44.9,61.5,33,0.01
01/12/2023 10:00,204.680351,Weekday,Winter,5.9,37.83420019,36.9,53,86.3,54,0.785445031
01/12/2023 11:00,224.1536908,Weekday,Winter,6,38.69366153,35.5,51.7,73.3,59,0.479168212
01/12/2023 12:00,195.5461181,Weekday,Winter,3.4,48.61278207,31.2,51.4,87.6,45,0.471796588
01/12/2023 13:00,245.1071131,Weekday,Winter,2.2,55.44650371,37,65,92,68,0.87439254
01/12/2023 14:00,211.5619988,Weekday,Winter,4,38.7170552,21.9,62.7,74.6,65,0.586276848
01/12/2023 15:00,237.7273647,Weekday,Winter,0.3,60.25802636,29.9,65.4,102,44,29.25620763
01/12/2023 16:00,200.4457351,Weekday,Winter,2.1,72.94366284,24.4,44.6,85.2,50,65.38624503
01/12/2023 17:00,39.60888202,Weekday,Winter,6.8,43.97038967,4.9,9.4,12.1,5,0.448586941
01/12/2023 18:00,48.0029982,Weekday,Winter,0.3,43.47714891,5.9,12.4,18,3,0.124925181
01/12/2023 19:00,66.22462141,Weekday,Winter,8.1,67.88573215,6.8,18.3,22.5,4,0.743849269
01/12/2023 20:00,39.507505,Weekday,Winter,5.1,44.64796624,4.1,11.7,15.6,6,0.38
01/12/2023 21:00,26.73584468,Weekday,Winter,6.2,36.4608545,5.3,5.7,11.7,1,17.7995983
01/12/2023 22:00,67.63376025,Weekday,Winter,4.4,64.85024711,10.7,19.3,27.2,2,0.998823959
01/12/2023 23:00,22.90053696,Weekday,Winter,4.8,57.47109691,3.4,5.4,7,5,0.046896259
,30.41015078,Weekday,Winter,1.9,65.04919976,3.7,7.3,13.7,5,0.667814573
,52.704743,Weekday,Winter,8.7,50.34583085,10.5,15.5,16.7,8,0.18
,43.7,Weekday,Winter,5.8,51.10652637,4.8,9.5,15.9,4,0
,69.088045,Weekday,Winter,11.2,47.31913166,11.9,15.2,28.3,7,90.40983348
,41.41596346,Weekday,Winter,7.9,46.41688538,7.7,9.5,17.8,7,0.771181696
,86.3207367,Weekday,Winter,3.5,44.88517564,13.7,18.3,32.9,4,0.480572356
,51.11034565,Weekday,Winter,1.2,40.7641452,7.7,10.8,23,7,0.404917713
,55.89433478,Weekday,Winter,6.7,42.74846656,8,15.7,25.4,1,85.60950685
,85.83376244,Weekday,Winter,6.3,46.04557458,15.8,18.2,38,4,0.787003158
,225.6263778,Weekday,Winter,1.9,52.62272736,43.9,66.9,109.6,45,17.22286829
,221.1690894,Weekday,Winter,4.1,63.74560034,43.6,48.3,68.8,68,0.624960549
,224.6287305,Weekday,Winter,3,33.45916482,22.9,65.2,82.2,48,0.255837424
,204.1668302,Weekday,Winter,3.9,53.74240414,40.1,46.5,97.9,59,0.654876739
,185.5543501,Weekday,Winter,4.9,32.81080547,33.7,41.9,79.2,46,0.585984378
,184.0320959,Weekday,Winter,3.9,55.22637466,21,49,89.9,51,32.38095978
,172.2823663,Weekday,Winter,8.5,31.74207275,22.1,46,67,37,0.956635013
,201.871639,Weekday,Winter,2.9,32.30543135,36.3,51.7,63.6,56,0.71
,48.30541937,Weekday,Winter,2.7,55.17602419,5.5,12.6,19.8,4,51.18553584
,33.21372811,Weekday,Winter,3.3,52.0248135,4.5,9.3,15.9,5,0.82699461
,18.70154202,Weekday,Winter,8.1,35.66577134,2.4,4.9,6.7,5,0.164921737
,72.72217992,Weekday,Winter,7.7,60.97523454,8.6,21.3,22.3,6,0.610176639
,34.51173,Weekday,Winter,7.3,47.32027866,5.5,10.1,13.9,4,0.68
,24.80753079,Weekday,Winter,4.1,55.1181095,3.4,6.5,10.2,6,0.607321678
,25.404191,Weekday,Winter,3.5,60.08256691,2.6,6,11,2,0.33
,49.03040419,Weekend,Winter,6.7,67.44555277,6.7,10.9,17.5,3,95.31641829
,10.30345852,Weekend,Winter,3.3,49.85627623,1.9,2.4,3.5,2,0.6715569
,19.80003403,Weekend,Winter,6.8,39.62773744,3.3,5.9,6,4,0.003436957
,30.31145433,Weekend,Winter,6.4,61.24429512,3.4,6.6,11.8,4,0.756061112
,29.73913029,Weekend,Winter,5.1,63.69053725,4.6,8.6,12,6,43.92648042
,17.80211465,Weekend,Winter,16,58.52835654,1.8,4.2,7.3,3,0.237601534
,26.91240352,Weekend,Winter,5,53.9393166,2.7,5.6,12.3,0,0.922194839
,27.808896,Weekend,Winter,10.2,61.65608895,3.1,7.4,9.3,6,0.64
,22.90830555,Weekend,Winter,8.7,46.94887418,4.1,5.4,10.4,7,0.725375413
,40.75580908,Weekend,Winter,5.1,50.39569056,4.9,10.3,14.3,7,32.70868213
,17.30773194,Weekend,Winter,3.9,58.47573603,2.5,4.4,7.8,2,0.893865475
,32.84532206,Weekend,Winter,1.5,54.28291043,3.5,6.7,9.8,5,98.7426236
,42.01625984,Weekend,Winter,7,60.39281768,7.4,9.3,14.1,4,0.77427832
,8.50408,Weekend,Winter,7.4,33.79581032,1.6,2.4,2.7,3,0.96
,27.20116123,Weekend,Winter,3.4,48.07046042,5.1,6.2,13.3,3,0.08538425
,19.48409582,Weekend,Winter,3.5,58.54386398,2.3,4.6,9.2,1,50.95745495
,72.03604148,Weekend,Winter,2.4,49.04229314,8.6,18.2,26.1,3,84.97949286
,28.30950704,Weekend,Winter,7.1,57.48403656,5.6,6.4,11.9,7,0.671875852
,25.50609708,Weekend,Winter,8.9,45.62030082,4.4,6.2,10.6,3,0.478202548
,53.30088861,Weekend,Winter,2.1,63.8053918,5.5,10.9,23.1,9,0.033343698
,10.70384249,Weekend,Winter,2.2,46.52994937,1.6,3.1,4.7,5,0.718221498
,42.90743861,Weekend,Winter,4.6,42.14435139,7,9.1,17.4,3,0.346788368
,26.31017483,Weekend,Winter,7.5,47.5589813,3.1,7.1,10.8,5,0.773751258
,42.81489595,Weekend,Winter,6.5,58.69285652,5.4,10,19.4,4,0.696072623
,23.2064396,Weekend,Winter,8.5,47.56891741,4.6,5.5,8.3,3,0.555137776
,9.951139216,Weekend,Winter,-2.1,30,1.8,2.5,3.5,6,30.84473804
,20.00886731,Weekend,Winter,3.6,43.08940809,2,4.2,8.4,4,0.886730913
,9.903553248,Weekend,Winter,8.2,50.08022267,1.6,2.3,3.6,6,0.717827922
,23.41085788,Weekend,Winter,10,51.32763892,3.3,6.5,11.4,1,0.928024355
,36.06747915,Weekend,Winter,4.4,58.42214293,5.3,10.3,12,6,90.86835656
,7.801967809,Weekend,Winter,3.5,45.41286205,1.4,1.8,2.8,3,0.504566476
,25.60329807,Weekend,Winter,2.4,43.67894559,2.7,5.4,8.2,5,0.25766192
,44.8176135,Weekend,Winter,7.2,49.64817291,7.8,11.9,19.5,7,0.786317145
,52.84162497,Weekend,Winter,8.6,46.2687421,9.3,13.8,16.8,4,9.187261359
,49.50911947,Weekend,Winter,6,46.99474269,8,11.8,16.5,2,0.3684636
,0,Weekend,Winter,-1.7,42.82447114,-1.6,-3.1,-4.3,5,0.7
,50.0006551,Weekend,Winter,6.2,57.99889881,7.3,12.7,16.5,2,0.026204133
,56.78695197,Weekend,Winter,3.5,66.16695606,8.1,11.6,25.7,7,35.37462264
,30.611016,Weekend,Winter,6.4,30.43966956,3.6,8.9,14.3,3,0.72
,18.97241861,Weekend,Winter,5.3,46.14981017,2.5,4.5,6.6,6,96.39984614
,0,Weekend,Winter,8.9,61.05273127,-2.3,-2.9,-6.1,4,0.374005615
,38.601544,Weekend,Winter,5.3,52.14439933,4.3,9.3,16.7,6,0.08
,24.00576,Weekend,Winter,4.8,47.64297209,4,7.2,11.3,3,0.48
,0,Weekend,Winter,4.8,67.25718788,-2.2,-3.3,-4.9,5,0.53689274
,42.90371644,Weekend,Winter,9.6,43.51499703,6.9,12.6,18.7,8,0.173260637
,17.7080514,Weekend,Winter,3.7,57.027894,2.8,4,7.8,7,0.909762525
,37.56376212,Weekend,Winter,7.4,55.55518396,6.4,8.7,17.9,4,8.757332809
,29.41071282,Weekend,Winter,6.7,37.8979977,3.9,8.4,9.7,5,71.17695917
,56.80721778,Weekday,Winter,5.8,47.46818206,11.1,12.7,26.1,4,0.254147015
,20.40736724,Weekday,Winter,5.6,50.9053594,3.3,4.8,6.4,6,0.722278099
,43.91763414,Weekday,Winter,5.2,62.32244411,8.6,12.6,21.3,3,0.803377571
,0,Weekday,Winter,9.4,67.90983721,-0.1,-0.1,-0.3,5,0.715781817
,57.20954031,Weekday,Winter,6.1,47.15477268,7.4,11.9,26.3,7,0.333577187
,89.42619492,Weekday,Winter,7.3,55.52794189,9.6,25.8,34,5,0.586016091
,82.23548519,Weekday,Winter,4.9,57.67579319,9.2,19.2,38.4,5,0.863386565
,44.211713,Weekday,Winter,9.4,54.59624591,4.8,9.9,16.6,3,0.53
,41.68000147,Weekday,Winter,4.3,42.54413422,4.7,10,20.3,7,8.674769838
,177.763605,Weekday,Winter,5.7,50.54247186,24.7,45.6,60.5,64,0.715869544
,187.8622245,Weekday,Winter,-0.8,57.97887116,34.6,51.2,60.8,59,20.02391947
,220.8658781,Weekday,Winter,5.5,43.633894,28,51.1,78.8,50,0.596722289
,212.9765867,Weekday,Winter,3.1,38.7544646,34.8,57.1,84.9,46,0.719461601
,194.8413447,Weekday,Winter,4.1,36.03367808,33.1,43,89.6,69,0.424483306
,206.9422372,Weekday,Winter,2.5,52.30187122,35.4,41.6,78.9,58,0.40828612
,219.635136,Weekday,Winter,4.3,32.13240323,43.7,64.5,75.2,64,0.32
,188.2862345,Weekday,Winter,9.6,42.03941844,22.4,53.9,71.6,41,0.916412918
,52.81139803,Weekday,Winter,5.2,34.34420223,7.9,15.4,21,4,0.431743742
,29.54467088,Weekday,Winter,2.1,39.72746229,3.5,8.1,11,5,51.71325524
,51.5129678,Weekday,Winter,5.5,45.59927258,9.3,10.5,21.2,5,0.503604018
,65.92139161,Weekday,Winter,7.5,35.44681794,7.6,13.4,25.9,4,0.649214172
,27.61269389,Weekday,Winter,4.3,46.19701979,3.7,7.3,9.6,6,0.919846747
,40.80711575,Weekday,Winter,6.8,39.02377921,7.8,11.7,17.9,0,0.348811224
,27.60675711,Weekday,Winter,-1,49.60567742,3.9,7.6,10.3,3,0.489645453
,51.82415317,Weekday,Winter,1.6,42.23011526,6.7,12.6,25.3,6,0.932554878
,12.71634081,Weekday,Winter,6.4,60.4161506,1.8,2.6,4.1,8,2.573355161
,41.90123888,Weekday,Winter,0.5,54.25038674,6,9.6,12.7,1,0.059135261
,61.58114308,Weekday,Winter,6.3,39.41115237,7.7,17.4,23.6,3,32.38095978
,7.200401696,Weekday,Winter,2.7,57.50864632,1.1,1.5,2.6,7,0.111582313
,64.11411615,Weekday,Winter,2.1,36.80988999,7.6,13.2,20.9,4,0.44044135
,97.1257315,Weekday,Winter,6,57.08840732,19.3,25.8,45.5,6,0.53
,45.41582792,Weekday,Winter,6.7,68.60916236,6.7,9.5,15.9,8,50.37597826
,48.01542561,Weekday,Winter,8.6,54.30951072,9,10.7,14.6,6,0.642733545
,168.3601554,Weekday,Winter,6.9,38.82852159,22.1,49.1,82.4,51,0.714859601
,195.5024917,Weekday,Winter,6.1,48.01006728,35.3,41.4,63.5,37,56.83841918
,207.8177977,Weekday,Winter,8.9,46.23835314,27.8,61.8,91.1,37,0.171296537
,209.9707136,Weekday,Winter,2.2,42.95499699,24.6,44.3,89.1,51,0.673783836
,195.9585942,Weekday,Winter,1.2,48.02411503,30.1,42.5,96.4,46,0.598205584
,193.1479784,Weekday,Winter,0.5,48.86749781,37.4,41.7,91.5,42,0.496927996
,184.0557947,Weekday,Winter,7.5,56.79566398,27.1,53.9,63,50,0.606463922
,193.9246283,Weekday,Winter,2.8,55.97062563,34.3,55.3,64.3,49,0.254031018
,43.60986569,Weekday,Winter,2.6,57.9573791,6.6,8.9,21.4,4,0.452554662
,38.4071758,Weekday,Winter,4.7,36.14386044,7.2,11.5,18.3,4,0.373739501
,0,Weekday,Winter,2.5,38.24476961,-0.9,-1.5,-2.9,5,38.2093436
,34.90344807,Weekday,Winter,3,61.26972014,6.6,9.5,11.2,5,0.197597385
,40.43509953,Weekday,Winter,3.6,47.54424693,4.9,8.7,19.3,2,21.75497639
,50.90371662,Weekday,Winter,6.6,52.3053504,8.6,10.5,18,7,0.146036022
,46.61662213,Weekday,Winter,8.6,52.04483825,6.7,14,16.8,2,0.713396332
,61.628952,Weekday,Winter,2.6,44.13175435,10.7,17.8,24.9,5,0.94
,84.00629705,Weekday,Winter,-0.9,49.19861481,16.1,17.5,34.6,4,0.149929851
,102.1444302,Weekday,Winter,6.5,44.45316267,10.4,25,32.5,6,0.870327594
,76.833408,Weekday,Winter,0.6,33.57134792,9.6,17.8,33,7,0.87
,23.201624,Weekday,Winter,4.3,44.74623225,4.2,4.7,8.4,6,0.14
,55.70882444,Weekday,Winter,7,57.27035625,7.5,14.3,26.6,5,0.316856172
,64.35813673,Weekday,Winter,8.7,46.15717475,7.8,15.9,30.1,4,82.7875964
,69.02824646,Weekday,Winter,0.2,55.14791316,8.1,16.7,33.4,3,0.81873799
,48.61555971,Weekday,Winter,7.2,49.92131726,8.3,13.7,17.8,4,0.640317081
,173.7668454,Weekday,Winter,-0.7,59.89379103,23.9,43.2,66.1,44,0.769664488
,166.4297331,Weekday,Winter,3.6,61.61463368,31.9,35.6,60,36,0.357368679
,190.424752,Weekday,Winter,5.5,51.84037096,33.9,45,59.1,57,0.26
,218.2146284,Weekday,Winter,1.8,56.94519196,32.9,48.9,72.4,44,0.134082772
,206.2434766,Weekday,Winter,6.1,46.4774516,24.7,60.3,97.7,37,0.421693714
,173.0339993,Weekday,Winter,3.8,34.59167279,18.2,48.1,75.6,63,0.393056048
,219.77957,Weekday,Winter,5,31.22050375,27.2,44.3,80,37,0.724351073
,226.1976142,Weekday,Winter,5.2,49.94764305,43.3,58.3,91.3,41,22.33003348
,16.60229261,Weekday,Winter,4.9,36.81462736,3.2,4.2,5.8,5,0.276218169
,49.24812807,Weekday,Winter,9.2,65.90587765,9.6,11.4,21.2,2,26.67193702
,64.21493698,Weekday,Winter,3.5,41.14660678,8.3,15.8,31.8,0,0.465326372
,22.1076245,Weekday,Winter,2.9,51.99121995,3.5,5.4,7.1,3,0.69
,64.50128645,Weekday,Winter,9.4,47.69340762,11.5,19.3,21.7,3,0.039889894
,48.40017721,Weekday,Winter,3.7,35.53177536,5.8,9.8,23.6,3,0.007322786
,69.32636647,Weekday,Winter,5.5,42.98216427,9.3,18.5,23.9,2,0.760937001
,51.39389705,Weekday,Winter,7.5,50.1818448,8,10.2,19.5,3,43.49491266
,85.90925748,Weekday,Winter,6.2,50.56441948,8.7,22.1,30.3,4,0.215540956
,46.53823502,Weekday,Winter,4.5,46.19907003,7,10.4,20.4,4,91.60606824
,49.31515964,Weekday,Winter,1.9,53.46065361,5.2,11.8,16.2,3,0.614995378
,30.60687918,Weekday,Winter,-1.6,38.74167209,4.1,7.5,14.5,4,0.449619588
,57.310887,Weekday,Winter,4.7,46.34228047,10.3,14.9,28,3,0.38
,62.0283114,Weekday,Winter,5.5,66.82550357,9.1,15.9,29.1,5,0.913270929
,72.91385009,Weekday,Winter,5.1,39.52430164,14.5,19.5,28,1,0.379974924
,61.91180485,Weekday,Winter,7.2,62.33449044,10.9,17.3,20.1,5,0.381416928
,208.413546,Weekday,Winter,2.9,41.67627846,33.6,49.7,63,55,0.13
,160.616893,Weekday,Winter,5.8,39.4674662,20,38.9,77.1,45,0.210373602
,214.6544261,Weekday,Winter,6.1,51.07256426,23.3,51.7,106.9,46,0.507233309
,176.06072,Weekday,Winter,5.9,58.07267135,34,38.8,82.8,51,0.69
,189.9618233,Weekday,Winter,10.4,42.57831043,19.6,45,57.1,51,0.651114449
,170.152731,Weekday,Winter,5.5,30,28.6,43.5,53.7,52,0.62
,195.666504,Weekday,Winter,1.3,62.89928622,27.1,46.1,86.6,47,0.68
,215.6582902,Weekday,Winter,2.1,42.52993818,42.2,47,95.6,36,0.540725519
,80.52769095,Weekday,Winter,8.2,37.6300438,11.3,20.4,38.9,7,0.687973985
,38.47805895,Weekday,Winter,6.6,52.527101,5.8,8.5,16.8,5,30.50443029
,43.04881589,Weekday,Winter,4.7,44.2456884,7.1,9.2,14.5,7,89.74834415
,36.01772221,Weekday,Winter,3.4,52.26629157,5.5,8,17.9,8,0.984567274
,61.51819409,Weekday,Winter,6,40.98931058,10.6,12.4,19.7,8,0.591677597
,27.20620743,Weekday,Winter,5.5,43.21661048,2.7,7.4,10.5,3,0.456428598
,20.90493844,Weekday,Winter,6.4,39.34513373,3.7,5.4,7.1,7,0.472577935
,77.20963397,Weekday,Winter,-0.6,40.24491174,13.3,17.4,32.2,3,0.249584648
,1.300003978,Weekday,Winter,4.2,48.06643418,0.2,0.4,0.4,3,0.006119529
,50.807366,Weekday,Winter,6,67.93013914,5.6,12.1,19.9,3,0.29
,26.01159061,Weekday,Winter,3.8,51.58908933,3.2,7.7,11.1,3,0.891585295
,71.1070605,Weekday,Winter,7.5,46.32599561,12.7,19,25.8,5,0.198607683
,66.43529015,Weekday,Winter,7.3,48.42049161,11,16.5,28.9,4,60.00899702
,44.305316,Weekday,Winter,1.4,34.81298043,4.6,13.2,20.3,3,0.24
,6.501645554,Weekday,Winter,8.6,66.39878497,0.8,1.7,2.3,5,0.506324406
,33.50885875,Weekday,Winter,3.4,61.95250655,3.7,8.5,15.7,4,0.528880588
,201.7842739,Weekday,Winter,7,59.91882565,25.9,46.7,95.7,48,48.57130878
,217.7430827,Weekday,Winter,5.6,55.25788137,22.3,55.6,83.9,57,36.88571303
,212.7916187,Weekday,Winter,3.7,62.77780862,31.5,45.2,77.6,61,0.861482925
,211.7550848,Weekday,Winter,8.4,54.48098074,25.9,47.2,65.3,50,0.520404102
,167.3802313,Weekday,Winter,8.5,54.9592725,18.5,47.2,57.9,63,0.959130933
,189.0552206,Weekday,Winter,6.2,44.81375097,28.5,49.9,72.7,34,0.584345104
,187.006897,Weekday,Winter,7.3,54.51102861,21.7,47,67,41,0.073764395
,195.24392,Weekday,Winter,2.7,66.26754359,32.6,44.3,80.8,55,0.45
,51.92203578,Weekday,Winter,9.8,66.50141488,6.8,10.9,25.5,6,0.84916307
,78.91286087,Weekday,Winter,4.8,40.81813858,11.9,23.3,34.4,5,0.326004403
,41.7011851,Weekday,Winter,5.4,36.49959112,7,9.9,16.2,4,0.056839504
,56.10755504,Weekday,Winter,8.4,51.51967405,9.5,15.3,23.1,3,0.269342
,71.32516395,Weekday,Winter,4,44.56867016,7.5,17.5,30,3,0.705861057
,23.50370335,Weekday,Winter,0.8,50.18245314,3.7,6.1,9.4,6,0.315178696
,54.207859,Weekday,Winter,1.1,46.93493713,8.4,15.7,20.2,3,0.29
,44.21151726,Weekend,Winter,2.8,44.37048196,8.3,11.8,16.5,4,32.71343707
,7.002569826,Weekend,Winter,8.9,64.74474673,1,1.5,2.3,6,0.734236024
,53.90770066,Weekend,Winter,10.9,46.55580059,8,13.4,20,3,0.285738682
,36.31110686,Weekend,Winter,8.1,50.65589013,5,10.7,15.7,6,0.611948207
,55.51995401,Weekend,Winter,3.6,34.74253078,6.1,15.6,22.5,0,0.7190636
,53.5264825,Weekend,Winter,5.4,74.44450135,10.3,12.3,21.9,4,0.99
,35.3065305,Weekend,Winter,3.9,34.09489899,4.8,9.9,11,1,0.37
,20.00964676,Weekend,Winter,0.7,48.37491184,3.5,4,6.9,4,0.964676259
,45.00260703,Weekend,Winter,2.9,58.98405418,7.8,12.6,16.2,6,0.115867994
,0,Weekend,Winter,2.3,41.5974829,-4.1,-6.4,-8.2,3,7.570487205
,9.603304451,Weekend,Winter,-0.1,48.84120974,1.3,2.4,3.4,1,0.688427362
,27.8018867,Weekend,Winter,4.1,65.30288868,4.8,5.6,9.5,5,0.135733917
,35.80269561,Weekend,Winter,5.5,48.89234173,5.3,8.1,15,4,0.150592483
,84.81607966,Weekend,Winter,4.2,57.26894601,12.1,21.7,35.3,6,0.379237309
,49.406773,Weekend,Winter,4.3,37.04722642,7,11.8,15.5,8,0.274210545
,79.40507935,Weekend,Winter,4.4,55.05299763,10.2,20.4,33.2,5,17.91815368
,24.10424785,Weekend,Winter,1.4,74.05860406,2.9,6.8,11,6,0.352518461
,11.70087489,Weekend,Winter,7.5,63.44129938,1.3,2.7,5.4,9,0.149553121
,21.30594678,Weekend,Winter,1,63.37456007,4.2,4.7,7.2,8,0.558383077
,28.402272,Weekend,Winter,1.4,61.38122916,3.5,7.6,12.9,7,0.16
,0,Weekend,Winter,10.1,50.31968846,-0.8,-1.4,-2.4,6,23.58972956
,29.91148964,Weekend,Winter,5,36.8564882,5.6,7.8,13.6,2,0.768538097
,32.61609205,Weekend,Winter,-1.5,39.33795383,5.6,7.3,12.7,3,0.987242074
,0,Weekend,Winter,11.1,49.06204826,-1.3,-2.1,-3,5,0.61
,30.36952246,Weekend,Winter,7.9,55.7883613,5.5,8.9,10.6,4,11.22665294
,0,Weekend,Winter,3.4,44.73073763,-0.1,-0.3,-0.5,7,0.304053126
,24.31066132,Weekend,Winter,7.2,60.42636207,4.6,6.9,10.8,3,0.877474519
,42.02301339,Weekend,Winter,1.8,50.7283347,8.1,11.7,19.1,9,39.95210647
,0,Weekend,Winter,2.3,51.82287439,-0.8,-1,-1.8,6,0.738382636
,21.38064047,Weekend,Winter,3.1,55.62942263,2.4,5.9,8.8,9,26.60099238
,51.53113566,Weekend,Winter,7.1,38.63021441,7.8,13.1,19.8,7,24.79904375
,39.98698889,Weekend,Winter,8.7,40.99147636,5.5,9.8,17.9,5,9.396426415
,32.20290896,Weekend,Winter,4.7,45.84070216,5.3,7.6,10.9,3,0.180680688
,37.70754,Weekend,Winter,6.3,49.00521855,5.4,9.7,14.4,3,0.4
,5.701416709,Weekend,Winter,5.9,48.14020586,1,1.2,2.8,5,0.49709071
,14.3009295,Weekend,Winter,0.6,51.15119377,1.9,2.9,4.7,8,0.13
,26.9004035,Weekend,Winter,-1.6,53.59893838,5.1,7.4,13.3,9,0.03
,21.38957071,Weekend,Winter,5.8,48.18020642,3.5,5.6,7.5,5,37.10197222
,41.41420346,Weekend,Winter,5.5,71.39538225,4.6,8.6,17.1,4,0.68615756
,41.60706556,Weekend,Winter,2.3,40.4242863,7.4,10.6,14.8,5,0.339690488
,23.80523932,Weekend,Winter,1.8,51.47785587,3.3,6.7,8.2,4,0.440279171
,52.02161519,Weekend,Winter,4.2,68.07276346,6.5,11,21.3,6,0.831353287
,9.6,Weekend,Winter,4.3,41.88278184,1.2,2.8,2.9,2,0
,38.21410311,Weekend,Winter,3.3,37.86459024,3.9,9.2,11.8,1,0.738382776
,60.91160629,Weekend,Winter,4.5,61.31205857,8,12.5,27.8,3,0.38115902
,55.01777925,Weekend,Winter,-1.3,61.80994763,7.9,13.2,16.7,2,0.646518045
,0,Weekend,Winter,1.2,39.31866363,-0.4,-0.5,-1,3,0.67
,52.68921576,Weekend,Winter,11.2,53.11119665,7.9,13.2,24.8,3,58.17249069
,25.104267,Weekday,Winter,11.6,61.97068018,3.9,7.2,9.9,8,0.34
,1.35328882,Weekday,Winter,0.9,46.88368653,0.1,0.3,0.5,0,81.98280051
,59.62660391,Weekday,Winter,8.7,57.19093883,6.8,12.1,19.3,5,0.89274874
,68.607203,Weekday,Winter,6.2,60.57950511,11.1,17.5,28.9,1,0.21
,23.10385282,Weekday,Winter,1.3,60.02066078,3.8,4.8,10.2,4,0.333577187
,79.93211424,Weekday,Winter,3.3,49.60670485,13.9,22.6,34.6,1,0.803860733
,46.59860828,Weekday,Winter,8.2,30,8.8,11.6,22,9,66.45713006
,32.50904815,Weekday,Winter,6.8,30,3.4,9,12.2,5,0.556809442
,57.20529411,Weekday,Winter,6.8,53.60059695,8.2,17,21.9,3,0.18510873
,214.519173,Weekday,Winter,3.9,55.23477261,37.1,48.3,74.9,52,0.178769641
,217.7246943,Weekday,Winter,-1.4,63.6990424,41.2,55.3,99.7,50,0.226864971
,185.0831257,Weekday,Winter,6.9,49.08287844,30.5,55,91.8,61,0.898656384
,207.3036831,Weekday,Winter,5.4,42.43622468,36.8,62.2,93.8,43,0.03553357
,203.3737537,Weekday,Winter,7.6,62.697632,29,57.9,98.7,41,0.725565197
,174.2488286,Weekday,Winter,8,57.5131166,34,40.3,87.1,31,0.560603799
,178.923257,Weekday,Winter,-1.3,48.49961616,27.7,53.5,54.9,47,0.26
,210.2977616,Weekday,Winter,10,33.06367297,28.5,60.8,79.8,41,0.930177449
,41.31044107,Weekday,Winter,5.1,53.90985372,4.6,12.2,20,0,0.505620798
,59.62423644,Weekday,Winter,4.6,64.92137698,10.8,15.9,27.1,5,0.813303452
,71.61529864,Weekday,Winter,-0.5,67.80804327,10.9,20.1,32,6,0.42733639
,53.70320188,Weekday,Winter,4,49.52630954,5.9,12.6,19.1,5,0.119250833
,70.43835064,Weekday,Winter,5.1,59.10179867,12.2,20.7,28.9,6,24.09053576
,57.00050207,Weekday,Winter,9.5,48.43212389,6,13,20.1,3,0.017616507
,77.03773,Weekday,Winter,2,58.82518644,10.2,17.1,30.9,4,0.98
,66.22954858,Weekday,Winter,4.3,58.27912393,8.4,16.2,25.8,3,0.892706314
,71.3317285,Weekday,Winter,3.4,32.23067903,14.2,20.9,28,3,0.89
,47.5064125,Weekday,Winter,3.3,49.47102453,7.3,14.1,23.5,5,0.27
,39.40812366,Weekday,Winter,3.4,35.99344637,5.6,10.3,13.4,4,0.412368726
