Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present
13/01/2023 7:00,53.6,Weekday,Winter,6.7,42.74846656,8,15.7,25.4,1
13/01/2023 8:00,85.8,Weekday,Winter,6.3,46.04557458,15.8,18.2,38,4
13/01/2023 9:00,223.7,Weekday,Winter,1.9,52.62272736,43.9,66.9,109.6,45
13/01/2023 10:00,221.1,Weekday,Winter,4.1,63.74560034,43.6,48.3,68.8,68
13/01/2023 11:00,224.6,Weekday,Winter,3,33.45916482,22.9,65.2,82.2,48
13/01/2023 12:00,204.1,Weekday,Winter,3.9,53.74240414,40.1,46.5,97.9,59
13/01/2023 13:00,185.5,Weekday,Winter,4.9,32.81080547,33.7,41.9,79.2,46
13/01/2023 14:00,181.1,Weekday,Winter,3.9,55.22637466,21,49,89.9,51
13/01/2023 15:00,172.2,Weekday,Winter,8.5,31.74207275,22.1,46,67,37
13/01/2023 16:00,201.8,Weekday,Winter,2.9,32.30543135,36.3,51.7,63.6,56
13/01/2023 17:00,47.1,Weekday,Winter,2.7,55.17602419,5.5,12.6,19.8,4
13/01/2023 18:00,33.2,Weekday,Winter,3.3,52.0248135,4.5,9.3,15.9,5
13/01/2023 19:00,18.7,Weekday,Winter,8.1,35.66577134,2.4,4.9,6.7,5
13/01/2023 20:00,72.7,Weekday,Winter,7.7,60.97523454,8.6,21.3,22.3,6
13/01/2023 21:00,34.5,Weekday,Winter,7.3,47.32027866,5.5,10.1,13.9,4
13/01/2023 22:00,24.8,Weekday,Winter,4.1,55.1181095,3.4,6.5,10.2,6
13/01/2023 23:00,25.4,Weekday,Winter,3.5,60.08256691,2.6,6,11,2
14/01/2023 0:00,46.8,Weekend,Winter,6.7,67.44555277,6.7,10.9,17.5,3
14/01/2023 1:00,10.3,Weekend,Winter,3.3,49.85627623,1.9,2.4,3.5,2
14/01/2023 2:00,19.8,Weekend,Winter,6.8,39.62773744,3.3,5.9,6,4
14/01/2023 3:00,30.3,Weekend,Winter,6.4,61.24429512,3.4,6.6,11.8,4
14/01/2023 4:00,29.1,Weekend,Winter,5.1,63.69053725,4.6,8.6,12,6
14/01/2023 5:00,17.8,Weekend,Winter,16,58.52835654,1.8,4.2,7.3,3
14/01/2023 6:00,26.9,Weekend,Winter,5,53.9393166,2.7,5.6,12.3,0
14/01/2023 7:00,27.8,Weekend,Winter,10.2,61.65608895,3.1,7.4,9.3,6
14/01/2023 8:00,22.9,Weekend,Winter,8.7,46.94887418,4.1,5.4,10.4,7
14/01/2023 9:00,40.1,Weekend,Winter,5.1,50.39569056,4.9,10.3,14.3,7
14/01/2023 10:00,17.3,Weekend,Winter,3.9,58.47573603,2.5,4.4,7.8,2
14/01/2023 11:00,31.3,Weekend,Winter,1.5,54.28291043,3.5,6.7,9.8,5
14/01/2023 12:00,42,Weekend,Winter,7,60.39281768,7.4,9.3,14.1,4
14/01/2023 13:00,8.5,Weekend,Winter,7.4,33.79581032,1.6,2.4,2.7,3
14/01/2023 14:00,27.2,Weekend,Winter,3.4,48.07046042,5.1,6.2,13.3,3
14/01/2023 15:00,19,Weekend,Winter,3.5,58.54386398,2.3,4.6,9.2,1
14/01/2023 16:00,69.1,Weekend,Winter,2.4,49.04229314,8.6,18.2,26.1,3
14/01/2023 17:00,28.3,Weekend,Winter,7.1,57.48403656,5.6,6.4,11.9,7
14/01/2023 18:00,25.5,Weekend,Winter,8.9,45.62030082,4.4,6.2,10.6,3
14/01/2023 19:00,53.3,Weekend,Winter,2.1,63.8053918,5.5,10.9,23.1,9
14/01/2023 20:00,10.7,Weekend,Winter,2.2,46.52994937,1.6,3.1,4.7,5
14/01/2023 21:00,42.9,Weekend,Winter,4.6,42.14435139,7,9.1,17.4,3
14/01/2023 22:00,26.3,Weekend,Winter,7.5,47.5589813,3.1,7.1,10.8,5
14/01/2023 23:00,42.8,Weekend,Winter,6.5,58.69285652,5.4,10,19.4,4
15/01/2023 0:00,23.2,Weekend,Winter,8.5,47.56891741,4.6,5.5,8.3,3
15/01/2023 1:00,9.8,Weekend,Winter,-2.1,30,1.8,2.5,3.5,6
15/01/2023 2:00,20,Weekend,Winter,3.6,43.08940809,2,4.2,8.4,4
15/01/2023 3:00,9.9,Weekend,Winter,8.2,50.08022267,1.6,2.3,3.6,6
15/01/2023 4:00,23.4,Weekend,Winter,10,51.32763892,3.3,6.5,11.4,1
15/01/2023 5:00,34.5,Weekend,Winter,4.4,58.42214293,5.3,10.3,12,6
15/01/2023 6:00,7.8,Weekend,Winter,3.5,45.41286205,1.4,1.8,2.8,3
15/01/2023 7:00,25.6,Weekend,Winter,2.4,43.67894559,2.7,5.4,8.2,5
15/01/2023 8:00,44.8,Weekend,Winter,7.2,49.64817291,7.8,11.9,19.5,7
15/01/2023 9:00,52.6,Weekend,Winter,8.6,46.2687421,9.3,13.8,16.8,4
15/01/2023 10:00,49.5,Weekend,Winter,6,46.99474269,8,11.8,16.5,2
15/01/2023 11:00,-12.2,Weekend,Winter,-1.7,42.82447114,-1.6,-3.1,-4.3,5
15/01/2023 12:00,50,Weekend,Winter,6.2,57.99889881,7.3,12.7,16.5,2
15/01/2023 13:00,55.8,Weekend,Winter,3.5,66.16695606,8.1,11.6,25.7,7
15/01/2023 14:00,30.6,Weekend,Winter,6.4,30.43966956,3.6,8.9,14.3,3
15/01/2023 15:00,18.1,Weekend,Winter,5.3,46.14981017,2.5,4.5,6.6,6
15/01/2023 16:00,-14,Weekend,Winter,8.9,61.05273127,-2.3,-2.9,-6.1,4
15/01/2023 17:00,38.6,Weekend,Winter,5.3,52.14439933,4.3,9.3,16.7,6
15/01/2023 18:00,24,Weekend,Winter,4.8,47.64297209,4,7.2,11.3,3
15/01/2023 19:00,-12,Weekend,Winter,4.8,67.25718788,-2.2,-3.3,-4.9,5
15/01/2023 20:00,42.9,Weekend,Winter,9.6,43.51499703,6.9,12.6,18.7,8
15/01/2023 21:00,17.7,Weekend,Winter,3.7,57.027894,2.8,4,7.8,7
15/01/2023 22:00,37.4,Weekend,Winter,7.4,55.55518396,6.4,8.7,17.9,4
15/01/2023 23:00,28.4,Weekend,Winter,6.7,37.8979977,3.9,8.4,9.7,5
16/01/2023 0:00,56.8,Weekday,Winter,5.8,47.46818206,11.1,12.7,26.1,4
16/01/2023 1:00,20.4,Weekday,Winter,5.6,50.9053594,3.3,4.8,6.4,6
16/01/2023 2:00,43.9,Weekday,Winter,5.2,62.32244411,8.6,12.6,21.3,3
16/01/2023 3:00,-0.6,Weekday,Winter,9.4,67.90983721,-0.1,-0.1,-0.3,5
16/01/2023 4:00,57.2,Weekday,Winter,6.1,47.15477268,7.4,11.9,26.3,7
16/01/2023 5:00,89.4,Weekday,Winter,7.3,55.52794189,9.6,25.8,34,5
16/01/2023 6:00,82.2,Weekday,Winter,4.9,57.67579319,9.2,19.2,38.4,5
16/01/2023 7:00,44.2,Weekday,Winter,9.4,54.59624591,4.8,9.9,16.6,3
16/01/2023 8:00,41.5,Weekday,Winter,4.3,42.54413422,4.7,10,20.3,7
16/01/2023 9:00,177.7,Weekday,Winter,5.7,50.54247186,24.7,45.6,60.5,64
16/01/2023 10:00,186,Weekday,Winter,-0.8,57.97887116,34.6,51.2,60.8,59
16/01/2023 11:00,220.8,Weekday,Winter,5.5,43.633894,28,51.1,78.8,50
16/01/2023 12:00,212.9,Weekday,Winter,3.1,38.7544646,34.8,57.1,84.9,46
16/01/2023 13:00,194.8,Weekday,Winter,4.1,36.03367808,33.1,43,89.6,69
16/01/2023 14:00,206.9,Weekday,Winter,2.5,52.30187122,35.4,41.6,78.9,58
16/01/2023 15:00,219.6,Weekday,Winter,4.3,32.13240323,43.7,64.5,75.2,64
16/01/2023 16:00,188.2,Weekday,Winter,9.6,42.03941844,22.4,53.9,71.6,41
16/01/2023 17:00,52.8,Weekday,Winter,5.2,34.34420223,7.9,15.4,21,4
16/01/2023 18:00,28.8,Weekday,Winter,2.1,39.72746229,3.5,8.1,11,5
16/01/2023 19:00,51.5,Weekday,Winter,5.5,45.59927258,9.3,10.5,21.2,5
16/01/2023 20:00,65.9,Weekday,Winter,7.5,35.44681794,7.6,13.4,25.9,4
16/01/2023 21:00,27.6,Weekday,Winter,4.3,46.19701979,3.7,7.3,9.6,6
16/01/2023 22:00,40.8,Weekday,Winter,6.8,39.02377921,7.8,11.7,17.9,0
16/01/2023 23:00,27.6,Weekday,Winter,-1,49.60567742,3.9,7.6,10.3,3
17/01/2023 0:00,51.8,Weekday,Winter,1.6,42.23011526,6.7,12.6,25.3,6
17/01/2023 1:00,12.7,Weekday,Winter,6.4,60.4161506,1.8,2.6,4.1,8
17/01/2023 2:00,41.9,Weekday,Winter,0.5,54.25038674,6,9.6,12.7,1
17/01/2023 3:00,60.6,Weekday,Winter,6.3,39.41115237,7.7,17.4,23.6,3
17/01/2023 4:00,7.2,Weekday,Winter,2.7,57.50864632,1.1,1.5,2.6,7
17/01/2023 5:00,64.1,Weekday,Winter,2.1,36.80988999,7.6,13.2,20.9,4
17/01/2023 6:00,97.1,Weekday,Winter,6,57.08840732,19.3,25.8,45.5,6
17/01/2023 7:00,44.3,Weekday,Winter,6.7,68.60916236,6.7,9.5,15.9,8
17/01/2023 8:00,48,Weekday,Winter,8.6,54.30951072,9,10.7,14.6,6
17/01/2023 9:00,168.3,Weekday,Winter,6.9,38.82852159,22.1,49.1,82.4,51
17/01/2023 10:00,190.1,Weekday,Winter,6.1,48.01006728,35.3,41.4,63.5,37
17/01/2023 11:00,207.8,Weekday,Winter,8.9,46.23835314,27.8,61.8,91.1,37
17/01/2023 12:00,209.9,Weekday,Winter,2.2,42.95499699,24.6,44.3,89.1,51
17/01/2023 13:00,195.9,Weekday,Winter,1.2,48.02411503,30.1,42.5,96.4,46
17/01/2023 14:00,193.1,Weekday,Winter,0.5,48.86749781,37.4,41.7,91.5,42
17/01/2023 15:00,184,Weekday,Winter,7.5,56.79566398,27.1,53.9,63,50
17/01/2023 16:00,193.9,Weekday,Winter,2.8,55.97062563,34.3,55.3,64.3,49
17/01/2023 17:00,43.6,Weekday,Winter,2.6,57.9573791,6.6,8.9,21.4,4
17/01/2023 18:00,38.4,Weekday,Winter,4.7,36.14386044,7.2,11.5,18.3,4
17/01/2023 19:00,-6.8,Weekday,Winter,2.5,38.24476961,-0.9,-1.5,-2.9,5
17/01/2023 20:00,34.9,Weekday,Winter,3,61.26972014,6.6,9.5,11.2,5
17/01/2023 21:00,40,Weekday,Winter,3.6,47.54424693,4.9,8.7,19.3,2
17/01/2023 22:00,50.9,Weekday,Winter,6.6,52.3053504,8.6,10.5,18,7
17/01/2023 23:00,46.6,Weekday,Winter,8.6,52.04483825,6.7,14,16.8,2
18/01/2023 0:00,61.6,Weekday,Winter,2.6,44.13175435,10.7,17.8,24.9,5
18/01/2023 1:00,84,Weekday,Winter,-0.9,49.19861481,16.1,17.5,34.6,4
18/01/2023 2:00,102.1,Weekday,Winter,6.5,44.45316267,10.4,25,32.5,6
18/01/2023 3:00,76.8,Weekday,Winter,0.6,33.57134792,9.6,17.8,33,7
18/01/2023 4:00,23.2,Weekday,Winter,4.3,44.74623225,4.2,4.7,8.4,6
18/01/2023 5:00,55.7,Weekday,Winter,7,57.27035625,7.5,14.3,26.6,5
18/01/2023 6:00,61.8,Weekday,Winter,8.7,46.15717475,7.8,15.9,30.1,4
18/01/2023 7:00,69,Weekday,Winter,0.2,55.14791316,8.1,16.7,33.4,3
18/01/2023 8:00,48.6,Weekday,Winter,7.2,49.92131726,8.3,13.7,17.8,4
18/01/2023 9:00,173.7,Weekday,Winter,-0.7,59.89379103,23.9,43.2,66.1,44
18/01/2023 10:00,166.4,Weekday,Winter,3.6,61.61463368,31.9,35.6,60,36
18/01/2023 11:00,190.4,Weekday,Winter,5.5,51.84037096,33.9,45,59.1,57
18/01/2023 12:00,218.2,Weekday,Winter,1.8,56.94519196,32.9,48.9,72.4,44
18/01/2023 13:00,206.2,Weekday,Winter,6.1,46.4774516,24.7,60.3,97.7,37
18/01/2023 14:00,173,Weekday,Winter,3.8,34.59167279,18.2,48.1,75.6,63
18/01/2023 15:00,219.7,Weekday,Winter,5,31.22050375,27.2,44.3,80,37
18/01/2023 16:00,223.7,Weekday,Winter,5.2,49.94764305,43.3,58.3,91.3,41
18/01/2023 17:00,16.6,Weekday,Winter,4.9,36.81462736,3.2,4.2,5.8,5
18/01/2023 18:00,48.6,Weekday,Winter,9.2,65.90587765,9.6,11.4,21.2,2
18/01/2023 19:00,64.2,Weekday,Winter,3.5,41.14660678,8.3,15.8,31.8,0
18/01/2023 20:00,22.1,Weekday,Winter,2.9,51.99121995,3.5,5.4,7.1,3
18/01/2023 21:00,64.5,Weekday,Winter,9.4,47.69340762,11.5,19.3,21.7,3
18/01/2023 22:00,48.4,Weekday,Winter,3.7,35.53177536,5.8,9.8,23.6,3
18/01/2023 23:00,69.3,Weekday,Winter,5.5,42.98216427,9.3,18.5,23.9,2
19/01/2023 0:00,50.3,Weekday,Winter,7.5,50.1818448,8,10.2,19.5,3
19/01/2023 1:00,85.9,Weekday,Winter,6.2,50.56441948,8.7,22.1,30.3,4
19/01/2023 2:00,44.5,Weekday,Winter,4.5,46.19907003,7,10.4,20.4,4
19/01/2023 3:00,49.3,Weekday,Winter,1.9,53.46065361,5.2,11.8,16.2,3
19/01/2023 4:00,30.6,Weekday,Winter,-1.6,38.74167209,4.1,7.5,14.5,4
19/01/2023 5:00,57.3,Weekday,Winter,4.7,46.34228047,10.3,14.9,28,3
19/01/2023 6:00,62,Weekday,Winter,5.5,66.82550357,9.1,15.9,29.1,5
19/01/2023 7:00,72.9,Weekday,Winter,5.1,39.52430164,14.5,19.5,28,1
19/01/2023 8:00,61.9,Weekday,Winter,7.2,62.33449044,10.9,17.3,20.1,5
19/01/2023 9:00,208.4,Weekday,Winter,2.9,41.67627846,33.6,49.7,63,55
19/01/2023 10:00,160.6,Weekday,Winter,5.8,39.4674662,20,38.9,77.1,45
19/01/2023 11:00,214.6,Weekday,Winter,6.1,51.07256426,23.3,51.7,106.9,46
19/01/2023 12:00,176,Weekday,Winter,5.9,58.07267135,34,38.8,82.8,51
19/01/2023 13:00,189.9,Weekday,Winter,10.4,42.57831043,19.6,45,57.1,51
19/01/2023 14:00,170.1,Weekday,Winter,5.5,30,28.6,43.5,53.7,52
19/01/2023 15:00,195.6,Weekday,Winter,1.3,62.89928622,27.1,46.1,86.6,47
19/01/2023 16:00,215.6,Weekday,Winter,2.1,42.52993818,42.2,47,95.6,36
19/01/2023 17:00,80.5,Weekday,Winter,8.2,37.6300438,11.3,20.4,38.9,7
19/01/2023 18:00,37.9,Weekday,Winter,6.6,52.527101,5.8,8.5,16.8,5
19/01/2023 19:00,41.2,Weekday,Winter,4.7,44.2456884,7.1,9.2,14.5,7
19/01/2023 20:00,36,Weekday,Winter,3.4,52.26629157,5.5,8,17.9,8
19/01/2023 21:00,61.5,Weekday,Winter,6,40.98931058,10.6,12.4,19.7,8
19/01/2023 22:00,27.2,Weekday,Winter,5.5,43.21661048,2.7,7.4,10.5,3
19/01/2023 23:00,20.9,Weekday,Winter,6.4,39.34513373,3.7,5.4,7.1,7
20/01/2023 0:00,77.2,Weekday,Winter,-0.6,40.24491174,13.3,17.4,32.2,3
20/01/2023 1:00,1.3,Weekday,Winter,4.2,48.06643418,0.2,0.4,0.4,3
20/01/2023 2:00,50.8,Weekday,Winter,6,67.93013914,5.6,12.1,19.9,3
20/01/2023 3:00,26,Weekday,Winter,3.8,51.58908933,3.2,7.7,11.1,3
20/01/2023 4:00,71.1,Weekday,Winter,7.5,46.32599561,12.7,19,25.8,5
20/01/2023 5:00,64.5,Weekday,Winter,7.3,48.42049161,11,16.5,28.9,4
20/01/2023 6:00,44.3,Weekday,Winter,1.4,34.81298043,4.6,13.2,20.3,3
20/01/2023 7:00,6.5,Weekday,Winter,8.6,66.39878497,0.8,1.7,2.3,5
20/01/2023 8:00,33.5,Weekday,Winter,3.4,61.95250655,3.7,8.5,15.7,4
20/01/2023 9:00,197,Weekday,Winter,7,59.91882565,25.9,46.7,95.7,48
20/01/2023 10:00,213.8,Weekday,Winter,5.6,55.25788137,22.3,55.6,83.9,57
20/01/2023 11:00,212.7,Weekday,Winter,3.7,62.77780862,31.5,45.2,77.6,61
20/01/2023 12:00,211.7,Weekday,Winter,8.4,54.48098074,25.9,47.2,65.3,50
20/01/2023 13:00,167.3,Weekday,Winter,8.5,54.9592725,18.5,47.2,57.9,63
20/01/2023 14:00,189,Weekday,Winter,6.2,44.81375097,28.5,49.9,72.7,34
20/01/2023 15:00,187,Weekday,Winter,7.3,54.51102861,21.7,47,67,41
20/01/2023 16:00,195.2,Weekday,Winter,2.7,66.26754359,32.6,44.3,80.8,55
20/01/2023 17:00,51.9,Weekday,Winter,9.8,66.50141488,6.8,10.9,25.5,6
20/01/2023 18:00,78.9,Weekday,Winter,4.8,40.81813858,11.9,23.3,34.4,5
20/01/2023 19:00,41.7,Weekday,Winter,5.4,36.49959112,7,9.9,16.2,4
20/01/2023 20:00,56.1,Weekday,Winter,8.4,51.51967405,9.5,15.3,23.1,3
20/01/2023 21:00,71.3,Weekday,Winter,4,44.56867016,7.5,17.5,30,3
20/01/2023 22:00,23.5,Weekday,Winter,0.8,50.18245314,3.7,6.1,9.4,6
20/01/2023 23:00,54.2,Weekday,Winter,1.1,46.93493713,8.4,15.7,20.2,3
21/01/2023 0:00,43.5,Weekend,Winter,2.8,44.37048196,8.3,11.8,16.5,4
21/01/2023 1:00,7,Weekend,Winter,8.9,64.74474673,1,1.5,2.3,6
21/01/2023 2:00,53.9,Weekend,Winter,10.9,46.55580059,8,13.4,20,3
21/01/2023 3:00,36.3,Weekend,Winter,8.1,50.65589013,5,10.7,15.7,6
21/01/2023 4:00,55.5,Weekend,Winter,3.6,34.74253078,6.1,15.6,22.5,0
21/01/2023 5:00,53.5,Weekend,Winter,5.4,74.44450135,10.3,12.3,21.9,4
21/01/2023 6:00,35.3,Weekend,Winter,3.9,34.09489899,4.8,9.9,11,1
21/01/2023 7:00,20,Weekend,Winter,0.7,48.37491184,3.5,4,6.9,4
21/01/2023 8:00,45,Weekend,Winter,2.9,58.98405418,7.8,12.6,16.2,6
21/01/2023 9:00,-22.7,Weekend,Winter,2.3,41.5974829,-4.1,-6.4,-8.2,3
21/01/2023 10:00,9.6,Weekend,Winter,-0.1,48.84120974,1.3,2.4,3.4,1
21/01/2023 11:00,27.8,Weekend,Winter,4.1,65.30288868,4.8,5.6,9.5,5
21/01/2023 12:00,35.8,Weekend,Winter,5.5,48.89234173,5.3,8.1,15,4
21/01/2023 13:00,84.8,Weekend,Winter,4.2,57.26894601,12.1,21.7,35.3,6
21/01/2023 14:00,49.4,Weekend,Winter,4.3,37.04722642,7,11.8,15.5,8
21/01/2023 15:00,78.7,Weekend,Winter,4.4,55.05299763,10.2,20.4,33.2,5
21/01/2023 16:00,24.1,Weekend,Winter,1.4,74.05860406,2.9,6.8,11,6
21/01/2023 17:00,11.7,Weekend,Winter,7.5,63.44129938,1.3,2.7,5.4,9
21/01/2023 18:00,21.3,Weekend,Winter,1,63.37456007,4.2,4.7,7.2,8
21/01/2023 19:00,28.4,Weekend,Winter,1.4,61.38122916,3.5,7.6,12.9,7
21/01/2023 20:00,-5.2,Weekend,Winter,10.1,50.31968846,-0.8,-1.4,-2.4,6
21/01/2023 21:00,29.9,Weekend,Winter,5,36.8564882,5.6,7.8,13.6,2
21/01/2023 22:00,32.6,Weekend,Winter,-1.5,39.33795383,5.6,7.3,12.7,3
21/01/2023 23:00,-9.4,Weekend,Winter,11.1,49.06204826,-1.3,-2.1,-3,5
22/01/2023 0:00,30.2,Weekend,Winter,7.9,55.7883613,5.5,8.9,10.6,4
22/01/2023 1:00,-1,Weekend,Winter,3.4,44.73073763,-0.1,-0.3,-0.5,7
22/01/2023 2:00,24.3,Weekend,Winter,7.2,60.42636207,4.6,6.9,10.8,3
22/01/2023 3:00,41.2,Weekend,Winter,1.8,50.7283347,8.1,11.7,19.1,9
22/01/2023 4:00,-4.1,Weekend,Winter,2.3,51.82287439,-0.8,-1,-1.8,6
22/01/2023 5:00,21.1,Weekend,Winter,3.1,55.62942263,2.4,5.9,8.8,9
22/01/2023 6:00,50.9,Weekend,Winter,7.1,38.63021441,7.8,13.1,19.8,7
22/01/2023 7:00,39.8,Weekend,Winter,8.7,40.99147636,5.5,9.8,17.9,5
22/01/2023 8:00,32.2,Weekend,Winter,4.7,45.84070216,5.3,7.6,10.9,3
22/01/2023 9:00,37.7,Weekend,Winter,6.3,49.00521855,5.4,9.7,14.4,3
22/01/2023 10:00,5.7,Weekend,Winter,5.9,48.14020586,1,1.2,2.8,5
22/01/2023 11:00,14.3,Weekend,Winter,0.6,51.15119377,1.9,2.9,4.7,8
22/01/2023 12:00,26.9,Weekend,Winter,-1.6,53.59893838,5.1,7.4,13.3,9
22/01/2023 13:00,21,Weekend,Winter,5.8,48.18020642,3.5,5.6,7.5,5
22/01/2023 14:00,41.4,Weekend,Winter,5.5,71.39538225,4.6,8.6,17.1,4
22/01/2023 15:00,41.6,Weekend,Winter,2.3,40.4242863,7.4,10.6,14.8,5
22/01/2023 16:00,23.8,Weekend,Winter,1.8,51.47785587,3.3,6.7,8.2,4
22/01/2023 17:00,52,Weekend,Winter,4.2,68.07276346,6.5,11,21.3,6
22/01/2023 18:00,9.6,Weekend,Winter,4.3,41.88278184,1.2,2.8,2.9,2
22/01/2023 19:00,38.2,Weekend,Winter,3.3,37.86459024,3.9,9.2,11.8,1
22/01/2023 20:00,60.9,Weekend,Winter,4.5,61.31205857,8,12.5,27.8,3
22/01/2023 21:00,55,Weekend,Winter,-1.3,61.80994763,7.9,13.2,16.7,2
22/01/2023 22:00,-2.2,Weekend,Winter,1.2,39.31866363,-0.4,-0.5,-1,3
22/01/2023 23:00,51.2,Weekend,Winter,11.2,53.11119665,7.9,13.2,24.8,3
23/01/2023 0:00,25.1,Weekday,Winter,11.6,61.97068018,3.9,7.2,9.9,8
23/01/2023 1:00,1.3,Weekday,Winter,0.9,46.88368653,0.1,0.3,0.5,0
23/01/2023 2:00,59.6,Weekday,Winter,8.7,57.19093883,6.8,12.1,19.3,5
23/01/2023 3:00,68.6,Weekday,Winter,6.2,60.57950511,11.1,17.5,28.9,1
23/01/2023 4:00,23.1,Weekday,Winter,1.3,60.02066078,3.8,4.8,10.2,4
23/01/2023 5:00,79.9,Weekday,Winter,3.3,49.60670485,13.9,22.6,34.6,1
23/01/2023 6:00,45.1,Weekday,Winter,8.2,30,8.8,11.6,22,9
23/01/2023 7:00,32.5,Weekday,Winter,6.8,30,3.4,9,12.2,5
23/01/2023 8:00,57.2,Weekday,Winter,6.8,53.60059695,8.2,17,21.9,3
23/01/2023 9:00,214.5,Weekday,Winter,3.9,55.23477261,37.1,48.3,74.9,52
23/01/2023 10:00,217.7,Weekday,Winter,-1.4,63.6990424,41.2,55.3,99.7,50
23/01/2023 11:00,185,Weekday,Winter,6.9,49.08287844,30.5,55,91.8,61
23/01/2023 12:00,207.3,Weekday,Winter,5.4,42.43622468,36.8,62.2,93.8,43
23/01/2023 13:00,203.3,Weekday,Winter,7.6,62.697632,29,57.9,98.7,41
23/01/2023 14:00,174.2,Weekday,Winter,8,57.5131166,34,40.3,87.1,31
23/01/2023 15:00,178.9,Weekday,Winter,-1.3,48.49961616,27.7,53.5,54.9,47
23/01/2023 16:00,210.2,Weekday,Winter,10,33.06367297,28.5,60.8,79.8,41
23/01/2023 17:00,41.3,Weekday,Winter,5.1,53.90985372,4.6,12.2,20,0
23/01/2023 18:00,59.6,Weekday,Winter,4.6,64.92137698,10.8,15.9,27.1,5
23/01/2023 19:00,71.6,Weekday,Winter,-0.5,67.80804327,10.9,20.1,32,6
23/01/2023 20:00,53.7,Weekday,Winter,4,49.52630954,5.9,12.6,19.1,5
23/01/2023 21:00,69.6,Weekday,Winter,5.1,59.10179867,12.2,20.7,28.9,6
23/01/2023 22:00,57,Weekday,Winter,9.5,48.43212389,6,13,20.1,3
23/01/2023 23:00,77,Weekday,Winter,2,58.82518644,10.2,17.1,30.9,4
24/01/2023 0:00,66.2,Weekday,Winter,4.3,58.27912393,8.4,16.2,25.8,3
24/01/2023 1:00,71.3,Weekday,Winter,3.4,32.23067903,14.2,20.9,28,3
24/01/2023 2:00,47.5,Weekday,Winter,3.3,49.47102453,7.3,14.1,23.5,5
24/01/2023 3:00,39.4,Weekday,Winter,3.4,35.99344637,5.6,10.3,13.4,4
24/01/2023 4:00,57.1,Weekday,Winter,-1,55.61737669,7.9,13.9,25.3,4
24/01/2023 5:00,38.9,Weekday,Winter,5.2,50.23322716,6.4,9.2,16.3,7
24/01/2023 6:00,79.3,Weekday,Winter,3,53.44199818,8.4,19.9,31.1,5
24/01/2023 7:00,57.6,Weekday,Winter,6.1,57.0412212,10.1,13.8,22.1,0
24/01/2023 8:00,63.5,Weekday,Winter,8.5,54.3838297,8.5,16.6,20.6,5
24/01/2023 9:00,198.6,Weekday,Winter,3.3,55.08719828,22.1,40.4,69.8,52
24/01/2023 10:00,211.4,Weekday,Winter,3.7,63.37593317,41,52.1,66.6,57
24/01/2023 11:00,145.3,Weekday,Winter,5.5,48.93977598,24.2,38.9,59.2,49
24/01/2023 12:00,223.4,Weekday,Winter,4,55.54541707,34.7,66.2,98.4,58
24/01/2023 13:00,148.1,Weekday,Winter,7.1,38.51739011,21.6,31.5,56.6,54
24/01/2023 14:00,184.6,Weekday,Winter,8.3,46.6626971,34,41.2,87.6,39
24/01/2023 15:00,201.7,Weekday,Winter,10.5,66.95147996,34.2,44.8,96.6,56
24/01/2023 16:00,210.3,Weekday,Winter,3.1,39.99794968,40,59.9,66.6,45
24/01/2023 17:00,84.6,Weekday,Winter,2.6,57.82818693,8.7,22.1,37.6,5
24/01/2023 18:00,48.8,Weekday,Winter,7.7,62.37036786,9.7,10.9,15.8,6
24/01/2023 19:00,63.5,Weekday,Winter,4.4,52.018209,7.4,15.9,19.6,6
24/01/2023 20:00,32.1,Weekday,Winter,4.7,53.4417028,4.4,9.3,12.2,6
24/01/2023 21:00,75.4,Weekday,Winter,4.5,37.18741465,11.6,19.5,33.4,6
24/01/2023 22:00,47.5,Weekday,Winter,8.9,60.11433694,9.1,10.5,18.8,7
24/01/2023 23:00,36.8,Weekday,Winter,6,44.09222975,5.6,10.5,16.1,7
25/01/2023 0:00,53.4,Weekday,Winter,0.9,55.10005498,6.8,12.8,23.5,6
25/01/2023 1:00,52,Weekday,Winter,2,54.54896368,6.1,11.1,16.9,5
25/01/2023 2:00,70.1,Weekday,Winter,8.5,34.27034317,12.6,20.7,30.4,4
25/01/2023 3:00,92.2,Weekday,Winter,13.7,49.56195034,14,20.4,44.2,8
25/01/2023 4:00,38.5,Weekday,Winter,8.4,42.47119404,7.4,11.3,12.2,1
25/01/2023 5:00,1.6,Weekday,Winter,2,50.8707339,0.2,0.4,0.5,7
25/01/2023 6:00,83.2,Weekday,Winter,5.6,61.97812128,8.7,22.8,37.9,5
25/01/2023 7:00,70.3,Weekday,Winter,7.9,55.32059937,7.7,14.5,34.9,6
25/01/2023 8:00,63.7,Weekday,Winter,2.2,51.90111708,12.6,17.4,29.9,4
25/01/2023 9:00,204.5,Weekday,Winter,0.6,56.3160075,27.1,42.1,71.8,52
25/01/2023 10:00,219.9,Weekday,Winter,8,41.41516635,32,54.3,85.7,51
25/01/2023 11:00,185.8,Weekday,Winter,4.9,57.82045343,25.1,44,78.4,60
25/01/2023 12:00,215.7,Weekday,Winter,6.4,49.04880596,37.5,54.2,76.9,54
25/01/2023 13:00,188.2,Weekday,Winter,7.4,30,37.3,47.5,72.9,44
